BP Number,Priority,Description,Network Type(s),Industry Role(s),Keywords,Public Safety and Disaster,Reference,cable,internet/Data,satellite,wireless,wireline,Service Provider,Network Operator,"Priority (1,2,3)",Equipment Supplier,Property Manager,Government,Public Safety
12-12-8712,Important,"Network Operators, Service Providers and Public Safety should implement applicable industry standards governing protocol (e.g., IP Protocols from the IETF) and established policies and procedures to maintain currency within these publications to ensure interoperability. This applies to Public Safety only in an NG9-1-1 environment.",Cable; Internet/Data; Wireline;,Service Provider; Network Operator; Public Safety;,Cyber Security; Network Design; Network Interoperability; Public Safety; Public Safety and Disaster;,TRUE,,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,1,FALSE,FALSE,FALSE,TRUE
12-12-8722,Important,"Network Operators, Public Safety should be particularly vigilant with respect to signaling traffic delivered by or carried over Internet Protocol networks. Network Operators that utilize the Public Internet for signaling, transport, or maintenance communications should employ authentication, authorization, accountability, integrity, and confidentiality mechanisms (e.g., digital signature and encrypted VPN tunneling). This applies to Public Safety only in an NG9-1-1 environment.",Cable; Internet/Data; Wireline;,Network Operator; Public Safety;,Cyber Security; Encryption; Hardware; Intrusion Detection; Network Elements; Public Safety; Public Safety and Disaster; Security Systems;,TRUE,,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,1,FALSE,FALSE,FALSE,TRUE
12-12-8728,Important,"Network Operators, Public Safety should consider industry guidelines for logical diversity (e.g. multi-homing), and perform network diversification validation on a scheduled basis (e.g., twice a year).  Processes and procedures should exist for tracking discrepancies and maintaining a historical record. This applies to Public Safety only in an NG9-1-1 environment.",Cable; Internet/Data; Wireline;,Network Operator; Public Safety;,Cyber Security; Intrusion Detection; Network Elements; Network Interoperability; Network Operations; Public Safety; Public Safety and Disaster;,TRUE,,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,1,FALSE,FALSE,FALSE,TRUE
12-12-8732,Important,"Service Providers, Public Safety should classify identity management services against the service architecture and deployment model being utilized to determine the general “security” posture of the identity services, how it relates to asset’s assurance and security protection requirements, and define the needed security architecture to mitigate security risks.  Specifically, if identity related functions are distributed among multiple parties, all parties involved should be clearly identified (e.g., relying parties such as users and service providers, credential providers, verification or authentication providers, or federation members) with clearly defined roles, responsibilities, and accountability for the security of the identity service and all associated assets. This applies to Public Safety only in an NG9-1-1 environment.",Cable; Internet/Data; Satellite; Wireless; Wireline;,Service Provider; Public Safety;,Cyber Security; Information Protection; Intrusion Detection; Public Safety; Public Safety and Disaster;,TRUE,"ITU-T X.1250, Baseline capabilities for enhanced global identity management and interoperability
NIST SP 800-63, Electronic Authentication Guideline",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,TRUE
12-12-8734,Important,"Service Providers, Public Safety should when creating, maintaining, using or disseminating individually identifiable information, take appropriate measures to assure its reliability and should take reasonable precautions to protect it from loss, misuse or alteration. Organizations/Agencies should take reasonable steps to assure that third parties to which they transfer such information are aware of these security practices, and that the third parties also take reasonable precautions to protect any transferred information. This applies to Public Safety only in an NG9-1-1 environment.",Cable; Internet/Data; Satellite; Wireless;,Service Provider; Public Safety;,Cyber Security; Information Protection; Public Safety; Public Safety and Disaster;,TRUE,"Liberty Alliance Project, Privacy and Security Best Practices Version 2.0",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,1,FALSE,FALSE,FALSE,TRUE
12-12-8736,Critical,"Service Providers, Public Safety should ensure that identity information is only accessible to authorized entities subject to applicable regulation and policy.  Specifically,  (a) an entity (e.g., relying party or requesting party) requesting identity data should be authenticated, and its authorization to obtain the requested information verified before access to the information is provided or the requesting identity data is exchanged.
(b) policy and rules for requesting and exchanging identity data among multiple parties involved (e.g., users, relying party and identity provider) should be clearly defined and enforced.",Cable; Internet/Data; Satellite; Wireless; Wireline;,Service Provider; Public Safety;,Cyber Security; Encryption; Information Protection; Intrusion Detection; Public Safety; Public Safety and Disaster;,TRUE,"ITU-T Y.2720, NGN Identity Management Framework
ITU-T Y.2721, NGN Identity Management Requirements and Use Cases
ATIS-1000035, NGN Identity Management Framework",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,3,FALSE,FALSE,FALSE,TRUE
12-12-8737,Important,"Service Providers, Public Safety should analyze each of the steps in the interaction (and any subsequent uses of data obtained from the transactions) of a Security Assertion Markup Language (SAML) transaction to ensure that information that should be kept confidential is actually being kept confidential. This applies to Public Safety only in an NG9-1-1 environment.",Cable; Internet/Data; Satellite; Wireless; Wireline;,Service Provider; Public Safety;,Cyber Security; Encryption; Information Protection; Intrusion Detection; Public Safety; Public Safety and Disaster;,TRUE,"OASIS, Security and Privacy Considerations for the OASIS Security Assertion Markup Language (SAML) V2.0",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,TRUE
12-12-8742,Important,"Service Providers, Public Safety should use encryption for data at rest. This applies to Public Safety only in an NG9-1-1 environment.",Cable; Internet/Data; Satellite; Wireless; Wireline;,Service Provider; Public Safety;,Cyber Security; Encryption; Information Protection; Public Safety; Public Safety and Disaster;,TRUE,Cloud Security Alliance (CSA),TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,TRUE
12-12-8749,Important,"Network Operators, Service Providers and Public Safety should have documented processes in place for reviewing new vulnerabilities as they are announced.",Cable; Internet/Data; Satellite; Wireless; Wireline;,Service Provider; Network Operator; Public Safety;,Cyber Security; Intrusion Detection; Public Safety; Public Safety and Disaster;,TRUE,"Sans Institute, \""Vulnerability Management: Tools, Challenges and Best Practices.\""  2003.  Pg. 8 -10.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,FALSE,FALSE,FALSE,TRUE
12-12-8758,Important,"Network Operators, Service Providers and Public Safety should establish policies, and procedures to support early recognition and isolation of potential bad actors to minimize impact to the network. This applies to Public Safety only in an NG9-1-1 environment.",Cable; Internet/Data; Satellite; Wireless; Wireline;,Service Provider; Network Operator; Public Safety;,Cyber Security; Disaster Recovery; Emergency Preparedness; Intrusion Detection; Public Safety; Public Safety and Disaster;,TRUE,"IETF RFC2350, CMU/SEI-98-HB-001.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,FALSE,FALSE,FALSE,TRUE
12-12-8770,Important,"Service Providers, Public Safety should use secure network protocols such as TLS or IPsec to provide integrity and confidentiality protection of SAML communications.  In addition, the following measures should be implemented to counter replay, denial of service and other forms of attacks:
(a) Clients should be required to authenticate at some level below the SAML protocol level (for example, using the SOAP over HTTP binding, with HTTP over TLS/SSL, and with a requirement for client-side certificates that have a trusted Certificate Authority at their root) to provide traceability and counter DOS attacks.
(b) Use of the XML Signature element [ds:SignatureProperties] containing a timestamp should be required to determine if a signature is recent to counter replay attacks.
(c) Maintaining state information concerning active sessions, and validate correspondence.
(d) Correlation of request and response messages. This applies to Public Safety only in an NG9-1-1 environment.(a) Clients should be required to authenticate at some level below the SAML protocol level (for example, using the SOAP over HTTP binding, with HTTP over TLS/SSL, and with a requirement for client-side certificates that have a trusted Certificate Authority at their root) to provide traceability and counter DOS attacks.
(b) Use of the XML Signature element [ds:SignatureProperties] containing a time stamp should be required to determine if a signature is recent to counter replay attacks.
(c) Maintaining state information concerning active sessions, and validate correspondence.
(d) Correlation of request and response messages.",Cable; Internet/Data; Satellite; Wireless; Wireline;,Service Provider; Public Safety;,Cyber Security; Encryption; Information Protection; Intrusion Detection; Public Safety; Public Safety and Disaster;,TRUE,"OASIS, Security and Privacy Considerations for the OASIS Security Assertion Markup Language (SAML) V2.0.",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,FALSE,FALSE,FALSE,TRUE
12-12-8771,Important,"Network Operators, Service Providers and Public Safety should implement media gateway controllers according to appropriate industry standards (i.e. Internet Engineering Task Force (IETF), Alliance for Telecommunications Industry Solutions (ATIS)) in order to achieve interoperability between the IP Multimedia (IM) Core Network (CN) subsystem and Legacy Emergency Services networks.",Cable; Internet/Data; Wireline;,Service Provider; Network Operator; Public Safety;,Cyber Security; Encryption; Network Design; Network Interoperability; Public Safety; Public Safety and Disaster;,TRUE,"ATIS-0700015.v004, ATIS Standard for Implementation of 3GPP Common IMS Emergency Procedures for IMS Origination and ESInet/Legacy Selective Router Termination",TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,1,FALSE,FALSE,FALSE,TRUE
12-12-8925,,"Network Operators, Service Providers should  ensure that SS7 signaling interface points that connect to the IP Private and Corporate networks interfaces are well hardened and protected with packet filtering firewalls and strong authentication. Similar safeguards should be implemented for e-commerce applications to the SS7 network.",Cable; Internet/Data; Wireless; Wireline;,Service Provider; Network Operator;,Access Control; Cyber Security; Essential Services; Facilities - Transport; Hardware; Information Protection; Liaison; Network Elements; Network Interoperability; Network Operations; Network Provisioning; Pandemic; Security Systems; Supervision;,FALSE,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,,FALSE,FALSE,FALSE,FALSE
12-12-8926,,"Service Providers, Public Safety should  ensure that signaling interfaces to Legacy Network Gateways and Legacy Selective Router Gateways (in transitional NG9-1-1 architectures) are well-hardened and protected with packet filtering firewalls and strong authentication.",Cable; Internet/Data; Wireless; Wireline;,Service Provider; Public Safety;,Access Control; Cyber Security; Essential Services; Facilities - Transport; Hardware; Information Protection; Liaison; Network Elements; Network Interoperability; Network Operations; Network Provisioning; Pandemic; Public Safety and Disaster; Security Systems; Supervision;,TRUE,,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,,FALSE,FALSE,FALSE,TRUE
